logTime,Instance ID,Is Retransmission,Path Id,Offset[cm],End Offset[cm],Lane Number,幅員情報の配列数,形状要素インデックス,幅員値[m]
185634,0x188ec,False,255,2474835,2480037,31,5,0,3.68
185634,0x188ec,False,255,2474835,2480037,31,5,1,3.64
185634,0x188ec,False,255,2474835,2480037,31,5,2,3.62
185634,0x188ec,False,255,2474835,2480037,31,5,3,3.66
185634,0x188ec,False,255,2474835,2480037,31,5,4,3.73
185634,0x188ec,False,255,2474835,2480037,31,5,5,3.77
185634,0x188ec,False,255,2474835,2480037,31,5,6,3.7600000000000002
185634,0x188ec,False,255,2474835,2480037,31,5,7,3.72
185634,0x188ec,False,255,2474835,2480037,31,5,8,3.67
185634,0x188ec,False,255,2474835,2480037,31,5,9,3.63
185634,0x188ec,False,255,2474835,2480037,31,5,10,3.62
185634,0x188ec,False,255,2474835,2480037,31,5,0,3.8000000000000003
185634,0x188ec,False,255,2474835,2480037,31,5,1,3.81
185634,0x188ec,False,255,2474835,2480037,31,5,2,3.7800000000000002
185634,0x188ec,False,255,2474835,2480037,31,5,3,3.68
185634,0x188ec,False,255,2474835,2480037,31,5,4,3.56
185634,0x188ec,False,255,2474835,2480037,31,5,5,3.46
185634,0x188ec,False,255,2474835,2480037,31,5,6,3.46
185634,0x188ec,False,255,2474835,2480037,31,5,7,3.5
185634,0x188ec,False,255,2474835,2480037,31,5,8,3.59
185634,0x188ec,False,255,2474835,2480037,31,5,9,3.71
185634,0x188ec,False,255,2474835,2480037,31,5,10,3.74
185634,0x188ec,False,255,2474835,2480037,31,5,0,4.15
185634,0x188ec,False,255,2474835,2480037,31,5,1,4.14
185634,0x188ec,False,255,2474835,2480037,31,5,2,4.08
185634,0x188ec,False,255,2474835,2480037,31,5,3,3.93
185634,0x188ec,False,255,2474835,2480037,31,5,4,3.73
185634,0x188ec,False,255,2474835,2480037,31,5,5,3.5700000000000003
185634,0x188ec,False,255,2474835,2480037,31,5,6,3.56
185634,0x188ec,False,255,2474835,2480037,31,5,7,3.58
185634,0x188ec,False,255,2474835,2480037,31,5,8,3.65
185634,0x188ec,False,255,2474835,2480037,31,5,9,3.73
185634,0x188ec,False,255,2474835,2480037,31,5,10,3.74
197982,0x1892c,False,362,1170570,1175772,31,5,0,3.7600000000000002
197982,0x1892c,False,362,1170570,1175772,31,5,1,3.8000000000000003
197982,0x1892c,False,362,1170570,1175772,31,5,2,3.8200000000000003
197982,0x1892c,False,362,1170570,1175772,31,5,3,3.81
197982,0x1892c,False,362,1170570,1175772,31,5,4,3.7800000000000002
197982,0x1892c,False,362,1170570,1175772,31,5,5,3.7600000000000002
197982,0x1892c,False,362,1170570,1175772,31,5,6,3.7600000000000002
197982,0x1892c,False,362,1170570,1175772,31,5,7,3.7800000000000002
197982,0x1892c,False,362,1170570,1175772,31,5,8,3.79
197982,0x1892c,False,362,1170570,1175772,31,5,9,3.7800000000000002
197982,0x1892c,False,362,1170570,1175772,31,5,10,3.7800000000000002
197982,0x1892c,False,362,1170570,1175772,31,5,0,3.67
197982,0x1892c,False,362,1170570,1175772,31,5,1,3.66
197982,0x1892c,False,362,1170570,1175772,31,5,2,3.65
197982,0x1892c,False,362,1170570,1175772,31,5,3,3.64
197982,0x1892c,False,362,1170570,1175772,31,5,4,3.62
197982,0x1892c,False,362,1170570,1175772,31,5,5,3.62
197982,0x1892c,False,362,1170570,1175772,31,5,6,3.62
197982,0x1892c,False,362,1170570,1175772,31,5,7,3.63
197982,0x1892c,False,362,1170570,1175772,31,5,8,3.65
197982,0x1892c,False,362,1170570,1175772,31,5,9,3.68
197982,0x1892c,False,362,1170570,1175772,31,5,10,3.68
197982,0x1892c,False,362,1170570,1175772,31,5,0,3.68
197982,0x1892c,False,362,1170570,1175772,31,5,1,3.64
197982,0x1892c,False,362,1170570,1175772,31,5,2,3.62
197982,0x1892c,False,362,1170570,1175772,31,5,3,3.66
197982,0x1892c,False,362,1170570,1175772,31,5,4,3.73
197982,0x1892c,False,362,1170570,1175772,31,5,5,3.77
197982,0x1892c,False,362,1170570,1175772,31,5,6,3.7600000000000002
197982,0x1892c,False,362,1170570,1175772,31,5,7,3.72
197982,0x1892c,False,362,1170570,1175772,31,5,8,3.67
197982,0x1892c,False,362,1170570,1175772,31,5,9,3.63
197982,0x1892c,False,362,1170570,1175772,31,5,10,3.62
197982,0x1892c,False,362,1170570,1175772,31,5,0,3.8000000000000003
197982,0x1892c,False,362,1170570,1175772,31,5,1,3.81
197982,0x1892c,False,362,1170570,1175772,31,5,2,3.7800000000000002
197982,0x1892c,False,362,1170570,1175772,31,5,3,3.68
197982,0x1892c,False,362,1170570,1175772,31,5,4,3.56
197982,0x1892c,False,362,1170570,1175772,31,5,5,3.46
197982,0x1892c,False,362,1170570,1175772,31,5,6,3.46
197982,0x1892c,False,362,1170570,1175772,31,5,7,3.5
197982,0x1892c,False,362,1170570,1175772,31,5,8,3.59
197982,0x1892c,False,362,1170570,1175772,31,5,9,3.71
197982,0x1892c,False,362,1170570,1175772,31,5,10,3.74
197982,0x1892c,False,362,1170570,1175772,31,5,0,4.15
197982,0x1892c,False,362,1170570,1175772,31,5,1,4.14
197982,0x1892c,False,362,1170570,1175772,31,5,2,4.08
197982,0x1892c,False,362,1170570,1175772,31,5,3,3.93
197982,0x1892c,False,362,1170570,1175772,31,5,4,3.73
197982,0x1892c,False,362,1170570,1175772,31,5,5,3.5700000000000003
197982,0x1892c,False,362,1170570,1175772,31,5,6,3.56
197982,0x1892c,False,362,1170570,1175772,31,5,7,3.58
197982,0x1892c,False,362,1170570,1175772,31,5,8,3.65
197982,0x1892c,False,362,1170570,1175772,31,5,9,3.73
197982,0x1892c,False,362,1170570,1175772,31,5,10,3.74
206434,0x18938,False,255,2480037,2483439,15,4,0,3.7800000000000002
206434,0x18938,False,255,2480037,2483439,15,4,1,3.72
206434,0x18938,False,255,2480037,2483439,15,4,2,3.72
206434,0x18938,False,255,2480037,2483439,15,4,3,3.75
206434,0x18938,False,255,2480037,2483439,15,4,4,3.8000000000000003
206434,0x18938,False,255,2480037,2483439,15,4,5,3.86
206434,0x18938,False,255,2480037,2483439,15,4,6,3.86
206434,0x18938,False,255,2480037,2483439,15,4,0,3.68
206434,0x18938,False,255,2480037,2483439,15,4,1,3.69
206434,0x18938,False,255,2480037,2483439,15,4,2,3.69
206434,0x18938,False,255,2480037,2483439,15,4,3,3.68
206434,0x18938,False,255,2480037,2483439,15,4,4,3.66
206434,0x18938,False,255,2480037,2483439,15,4,5,3.65
206434,0x18938,False,255,2480037,2483439,15,4,6,3.65
206434,0x18938,False,255,2480037,2483439,15,4,0,3.62
206434,0x18938,False,255,2480037,2483439,15,4,1,3.75
206434,0x18938,False,255,2480037,2483439,15,4,2,3.7800000000000002
206434,0x18938,False,255,2480037,2483439,15,4,3,3.75
206434,0x18938,False,255,2480037,2483439,15,4,4,3.69
206434,0x18938,False,255,2480037,2483439,15,4,5,3.62
206434,0x18938,False,255,2480037,2483439,15,4,6,3.62
206434,0x18938,False,255,2480037,2483439,15,4,0,3.74
206434,0x18938,False,255,2480037,2483439,15,4,1,3.5700000000000003
206434,0x18938,False,255,2480037,2483439,15,4,2,3.5100000000000002
206434,0x18938,False,255,2480037,2483439,15,4,3,3.5
206434,0x18938,False,255,2480037,2483439,15,4,4,3.54
206434,0x18938,False,255,2480037,2483439,15,4,5,3.61
206434,0x18938,False,255,2480037,2483439,15,4,6,3.62
208162,0x18952,False,362,1175772,1179174,15,4,0,3.7800000000000002
208162,0x18952,False,362,1175772,1179174,15,4,1,3.72
208162,0x18952,False,362,1175772,1179174,15,4,2,3.72
208162,0x18952,False,362,1175772,1179174,15,4,3,3.75
208162,0x18952,False,362,1175772,1179174,15,4,4,3.8000000000000003
208162,0x18952,False,362,1175772,1179174,15,4,5,3.86
208162,0x18952,False,362,1175772,1179174,15,4,6,3.86
208162,0x18952,False,362,1175772,1179174,15,4,0,3.68
208162,0x18952,False,362,1175772,1179174,15,4,1,3.69
208162,0x18952,False,362,1175772,1179174,15,4,2,3.69
208162,0x18952,False,362,1175772,1179174,15,4,3,3.68
208162,0x18952,False,362,1175772,1179174,15,4,4,3.66
208162,0x18952,False,362,1175772,1179174,15,4,5,3.65
208162,0x18952,False,362,1175772,1179174,15,4,6,3.65
208162,0x18952,False,362,1175772,1179174,15,4,0,3.62
208162,0x18952,False,362,1175772,1179174,15,4,1,3.75
208162,0x18952,False,362,1175772,1179174,15,4,2,3.7800000000000002
208162,0x18952,False,362,1175772,1179174,15,4,3,3.75
208162,0x18952,False,362,1175772,1179174,15,4,4,3.69
208162,0x18952,False,362,1175772,1179174,15,4,5,3.62
208162,0x18952,False,362,1175772,1179174,15,4,6,3.62
208162,0x18952,False,362,1175772,1179174,15,4,0,3.74
208162,0x18952,False,362,1175772,1179174,15,4,1,3.5700000000000003
208162,0x18952,False,362,1175772,1179174,15,4,2,3.5100000000000002
208162,0x18952,False,362,1175772,1179174,15,4,3,3.5
208162,0x18952,False,362,1175772,1179174,15,4,4,3.54
208162,0x18952,False,362,1175772,1179174,15,4,5,3.61
208162,0x18952,False,362,1175772,1179174,15,4,6,3.62
216412,0x1895e,False,255,2483439,2488552,15,4,0,3.86
216412,0x1895e,False,255,2483439,2488552,15,4,1,3.86
216412,0x1895e,False,255,2483439,2488552,15,4,2,3.8000000000000003
216412,0x1895e,False,255,2483439,2488552,15,4,3,3.8200000000000003
216412,0x1895e,False,255,2483439,2488552,15,4,4,3.8000000000000003
216412,0x1895e,False,255,2483439,2488552,15,4,0,3.65
216412,0x1895e,False,255,2483439,2488552,15,4,1,3.65
216412,0x1895e,False,255,2483439,2488552,15,4,2,3.66
216412,0x1895e,False,255,2483439,2488552,15,4,3,3.66
216412,0x1895e,False,255,2483439,2488552,15,4,4,3.66
216412,0x1895e,False,255,2483439,2488552,15,4,0,3.62
216412,0x1895e,False,255,2483439,2488552,15,4,1,3.65
216412,0x1895e,False,255,2483439,2488552,15,4,2,3.7800000000000002
216412,0x1895e,False,255,2483439,2488552,15,4,3,3.66
216412,0x1895e,False,255,2483439,2488552,15,4,4,3.7
216412,0x1895e,False,255,2483439,2488552,15,4,0,3.62
216412,0x1895e,False,255,2483439,2488552,15,4,1,3.62
216412,0x1895e,False,255,2483439,2488552,15,4,2,3.54
216412,0x1895e,False,255,2483439,2488552,15,4,3,3.58
216412,0x1895e,False,255,2483439,2488552,15,4,4,3.59
218552,0x18978,False,362,1179174,1184287,15,4,0,3.86
218552,0x18978,False,362,1179174,1184287,15,4,1,3.86
218552,0x18978,False,362,1179174,1184287,15,4,2,3.8000000000000003
218552,0x18978,False,362,1179174,1184287,15,4,3,3.8200000000000003
218552,0x18978,False,362,1179174,1184287,15,4,4,3.8000000000000003
218552,0x18978,False,362,1179174,1184287,15,4,0,3.65
218552,0x18978,False,362,1179174,1184287,15,4,1,3.65
218552,0x18978,False,362,1179174,1184287,15,4,2,3.66
218552,0x18978,False,362,1179174,1184287,15,4,3,3.66
218552,0x18978,False,362,1179174,1184287,15,4,4,3.66
218552,0x18978,False,362,1179174,1184287,15,4,0,3.62
218552,0x18978,False,362,1179174,1184287,15,4,1,3.65
218552,0x18978,False,362,1179174,1184287,15,4,2,3.7800000000000002
218552,0x18978,False,362,1179174,1184287,15,4,3,3.66
218552,0x18978,False,362,1179174,1184287,15,4,4,3.7
218552,0x18978,False,362,1179174,1184287,15,4,0,3.62
218552,0x18978,False,362,1179174,1184287,15,4,1,3.62
218552,0x18978,False,362,1179174,1184287,15,4,2,3.54
218552,0x18978,False,362,1179174,1184287,15,4,3,3.58
218552,0x18978,False,362,1179174,1184287,15,4,4,3.59
236882,0x18996,False,255,2488552,2494876,15,4,0,3.8000000000000003
236882,0x18996,False,255,2488552,2494876,15,4,1,3.75
236882,0x18996,False,255,2488552,2494876,15,4,2,3.75
236882,0x18996,False,255,2488552,2494876,15,4,3,3.72
236882,0x18996,False,255,2488552,2494876,15,4,4,3.74
236882,0x18996,False,255,2488552,2494876,15,4,5,3.7600000000000002
236882,0x18996,False,255,2488552,2494876,15,4,0,3.66
236882,0x18996,False,255,2488552,2494876,15,4,1,3.7
236882,0x18996,False,255,2488552,2494876,15,4,2,3.69
236882,0x18996,False,255,2488552,2494876,15,4,3,3.7
236882,0x18996,False,255,2488552,2494876,15,4,4,3.68
236882,0x18996,False,255,2488552,2494876,15,4,5,3.67
236882,0x18996,False,255,2488552,2494876,15,4,0,3.7
236882,0x18996,False,255,2488552,2494876,15,4,1,3.71
236882,0x18996,False,255,2488552,2494876,15,4,2,3.7
236882,0x18996,False,255,2488552,2494876,15,4,3,3.71
236882,0x18996,False,255,2488552,2494876,15,4,4,3.71
236882,0x18996,False,255,2488552,2494876,15,4,5,3.71
236882,0x18996,False,255,2488552,2494876,15,4,0,3.59
236882,0x18996,False,255,2488552,2494876,15,4,1,3.41
236882,0x18996,False,255,2488552,2494876,15,4,2,3.49
236882,0x18996,False,255,2488552,2494876,15,4,3,3.48
236882,0x18996,False,255,2488552,2494876,15,4,4,3.67
236882,0x18996,False,255,2488552,2494876,15,4,5,3.8000000000000003
238964,0x189b0,False,362,1184287,1190611,15,4,0,3.8000000000000003
238964,0x189b0,False,362,1184287,1190611,15,4,1,3.75
238964,0x189b0,False,362,1184287,1190611,15,4,2,3.75
238964,0x189b0,False,362,1184287,1190611,15,4,3,3.72
238964,0x189b0,False,362,1184287,1190611,15,4,4,3.74
238964,0x189b0,False,362,1184287,1190611,15,4,5,3.7600000000000002
238964,0x189b0,False,362,1184287,1190611,15,4,0,3.66
238964,0x189b0,False,362,1184287,1190611,15,4,1,3.7
238964,0x189b0,False,362,1184287,1190611,15,4,2,3.69
238964,0x189b0,False,362,1184287,1190611,15,4,3,3.7
238964,0x189b0,False,362,1184287,1190611,15,4,4,3.68
238964,0x189b0,False,362,1184287,1190611,15,4,5,3.67
238964,0x189b0,False,362,1184287,1190611,15,4,0,3.7
238964,0x189b0,False,362,1184287,1190611,15,4,1,3.71
238964,0x189b0,False,362,1184287,1190611,15,4,2,3.7
238964,0x189b0,False,362,1184287,1190611,15,4,3,3.71
238964,0x189b0,False,362,1184287,1190611,15,4,4,3.71
238964,0x189b0,False,362,1184287,1190611,15,4,5,3.71
238964,0x189b0,False,362,1184287,1190611,15,4,0,3.59
238964,0x189b0,False,362,1184287,1190611,15,4,1,3.41
238964,0x189b0,False,362,1184287,1190611,15,4,2,3.49
238964,0x189b0,False,362,1184287,1190611,15,4,3,3.48
238964,0x189b0,False,362,1184287,1190611,15,4,4,3.67
238964,0x189b0,False,362,1184287,1190611,15,4,5,3.8000000000000003
267818,0x189e4,False,255,2494876,2510996,31,5,0,3.7600000000000002
267818,0x189e4,False,255,2494876,2510996,31,5,1,3.74
267818,0x189e4,False,255,2494876,2510996,31,5,2,3.74
267818,0x189e4,False,255,2494876,2510996,31,5,3,3.74
267818,0x189e4,False,255,2494876,2510996,31,5,4,3.75
267818,0x189e4,False,255,2494876,2510996,31,5,5,3.7800000000000002
267818,0x189e4,False,255,2494876,2510996,31,5,6,3.77
267818,0x189e4,False,255,2494876,2510996,31,5,7,3.8200000000000003
267818,0x189e4,False,255,2494876,2510996,31,5,8,3.8200000000000003
267818,0x189e4,False,255,2494876,2510996,31,5,9,3.92
267818,0x189e4,False,255,2494876,2510996,31,5,10,3.84
267818,0x189e4,False,255,2494876,2510996,31,5,11,3.8200000000000003
267818,0x189e4,False,255,2494876,2510996,31,5,12,3.79
267818,0x189e4,False,255,2494876,2510996,31,5,13,3.79
267818,0x189e4,False,255,2494876,2510996,31,5,0,3.67
267818,0x189e4,False,255,2494876,2510996,31,5,1,3.65
267818,0x189e4,False,255,2494876,2510996,31,5,2,3.65
267818,0x189e4,False,255,2494876,2510996,31,5,3,3.65
267818,0x189e4,False,255,2494876,2510996,31,5,4,3.64
267818,0x189e4,False,255,2494876,2510996,31,5,5,3.64
267818,0x189e4,False,255,2494876,2510996,31,5,6,3.63
267818,0x189e4,False,255,2494876,2510996,31,5,7,3.54
267818,0x189e4,False,255,2494876,2510996,31,5,8,3.58
267818,0x189e4,False,255,2494876,2510996,31,5,9,3.48
267818,0x189e4,False,255,2494876,2510996,31,5,10,3.66
267818,0x189e4,False,255,2494876,2510996,31,5,11,3.68
267818,0x189e4,False,255,2494876,2510996,31,5,12,3.63
267818,0x189e4,False,255,2494876,2510996,31,5,13,3.5100000000000002
267818,0x189e4,False,255,2494876,2510996,31,5,0,3.71
267818,0x189e4,False,255,2494876,2510996,31,5,1,3.7
267818,0x189e4,False,255,2494876,2510996,31,5,2,3.69
267818,0x189e4,False,255,2494876,2510996,31,5,3,3.67
267818,0x189e4,False,255,2494876,2510996,31,5,4,3.71
267818,0x189e4,False,255,2494876,2510996,31,5,5,3.66
267818,0x189e4,False,255,2494876,2510996,31,5,6,3.73
267818,0x189e4,False,255,2494876,2510996,31,5,7,3.74
267818,0x189e4,False,255,2494876,2510996,31,5,8,3.69
267818,0x189e4,False,255,2494876,2510996,31,5,9,3.74
267818,0x189e4,False,255,2494876,2510996,31,5,10,3.67
267818,0x189e4,False,255,2494876,2510996,31,5,11,3.67
267818,0x189e4,False,255,2494876,2510996,31,5,12,3.7
267818,0x189e4,False,255,2494876,2510996,31,5,13,3.7600000000000002
267818,0x189e4,False,255,2494876,2510996,31,5,0,3.8000000000000003
267818,0x189e4,False,255,2494876,2510996,31,5,1,3.69
267818,0x189e4,False,255,2494876,2510996,31,5,2,3.62
267818,0x189e4,False,255,2494876,2510996,31,5,3,3.6
267818,0x189e4,False,255,2494876,2510996,31,5,4,3.6
267818,0x189e4,False,255,2494876,2510996,31,5,5,3.63
267818,0x189e4,False,255,2494876,2510996,31,5,6,3.59
267818,0x189e4,False,255,2494876,2510996,31,5,7,3.56
267818,0x189e4,False,255,2494876,2510996,31,5,8,3.63
267818,0x189e4,False,255,2494876,2510996,31,5,9,3.58
267818,0x189e4,False,255,2494876,2510996,31,5,10,3.5
267818,0x189e4,False,255,2494876,2510996,31,5,11,3.52
267818,0x189e4,False,255,2494876,2510996,31,5,12,3.65
267818,0x189e4,False,255,2494876,2510996,31,5,13,3.81
267818,0x189e4,False,255,2494876,2510996,31,5,0,4.16
267818,0x189e4,False,255,2494876,2510996,31,5,1,4.25
267818,0x189e4,False,255,2494876,2510996,31,5,2,4.3100000000000005
267818,0x189e4,False,255,2494876,2510996,31,5,3,4.36
267818,0x189e4,False,255,2494876,2510996,31,5,4,4.38
267818,0x189e4,False,255,2494876,2510996,31,5,5,4.41
267818,0x189e4,False,255,2494876,2510996,31,5,6,4.3500000000000005
267818,0x189e4,False,255,2494876,2510996,31,5,7,4.03
267818,0x189e4,False,255,2494876,2510996,31,5,8,3.5500000000000003
267818,0x189e4,False,255,2494876,2510996,31,5,9,3.3000000000000003
267818,0x189e4,False,255,2494876,2510996,31,5,10,3.4
267818,0x189e4,False,255,2494876,2510996,31,5,11,3.46
267818,0x189e4,False,255,2494876,2510996,31,5,12,3.64
267818,0x189e4,False,255,2494876,2510996,31,5,13,3.81
267823,0x189ee,False,388,0,6318,1,1,0,4.55
267823,0x189ee,False,388,0,6318,1,1,1,4.5600000000000005
267823,0x189ee,False,388,0,6318,1,1,2,4.69
267823,0x189ee,False,388,0,6318,1,1,3,4.55
267823,0x189ee,False,388,0,6318,1,1,4,4.22
267823,0x189ee,False,388,0,6318,1,1,5,4.17
267823,0x189ee,False,388,0,6318,1,1,6,4.16
267913,0x189f8,False,388,6318,10931,1,1,0,4.24
267913,0x189f8,False,388,6318,10931,1,1,1,4.28
267913,0x189f8,False,388,6318,10931,1,1,2,4.38
267913,0x189f8,False,388,6318,10931,1,1,3,4.4
267913,0x189f8,False,388,6318,10931,1,1,4,4.44
267913,0x189f8,False,388,6318,10931,1,1,5,4.5
267913,0x189f8,False,388,6318,10931,1,1,6,4.55
267918,0x18a02,False,388,10931,19652,1,1,0,4.3
267918,0x18a02,False,388,10931,19652,1,1,1,4.28
267918,0x18a02,False,388,10931,19652,1,1,2,4.23
267918,0x18a02,False,388,10931,19652,1,1,3,4.25
267918,0x18a02,False,388,10931,19652,1,1,4,4.3100000000000005
267918,0x18a02,False,388,10931,19652,1,1,5,4.32
267918,0x18a02,False,388,10931,19652,1,1,6,4.25
267918,0x18a02,False,388,10931,19652,1,1,7,4.14
267918,0x18a02,False,388,10931,19652,1,1,8,4.24
268169,0x18a0c,False,388,19652,33250,1,1,0,5.05
268169,0x18a0c,False,388,19652,33250,1,1,1,5.0
268169,0x18a0c,False,388,19652,33250,1,1,2,4.94
268169,0x18a0c,False,388,19652,33250,1,1,3,4.9
268169,0x18a0c,False,388,19652,33250,1,1,4,4.9
268169,0x18a0c,False,388,19652,33250,1,1,5,4.89
268169,0x18a0c,False,388,19652,33250,1,1,6,4.86
268169,0x18a0c,False,388,19652,33250,1,1,7,4.83
268169,0x18a0c,False,388,19652,33250,1,1,8,4.8
268169,0x18a0c,False,388,19652,33250,1,1,9,4.78
268169,0x18a0c,False,388,19652,33250,1,1,10,4.76
268169,0x18a0c,False,388,19652,33250,1,1,11,4.76
268169,0x18a0c,False,388,19652,33250,1,1,12,4.75
268169,0x18a0c,False,388,19652,33250,1,1,13,4.73
268169,0x18a0c,False,388,19652,33250,1,1,14,4.71
268169,0x18a0c,False,388,19652,33250,1,1,15,4.67
268169,0x18a0c,False,388,19652,33250,1,1,16,4.65
268169,0x18a0c,False,388,19652,33250,1,1,17,4.65
268169,0x18a0c,False,388,19652,33250,1,1,18,4.66
268169,0x18a0c,False,388,19652,33250,1,1,19,4.68
268169,0x18a0c,False,388,19652,33250,1,1,20,4.69
268169,0x18a0c,False,388,19652,33250,1,1,21,4.69
268169,0x18a0c,False,388,19652,33250,1,1,22,4.68
268169,0x18a0c,False,388,19652,33250,1,1,23,4.67
268169,0x18a0c,False,388,19652,33250,1,1,24,4.66
268169,0x18a0c,False,388,19652,33250,1,1,25,4.66
268169,0x18a0c,False,388,19652,33250,1,1,26,4.68
268169,0x18a0c,False,388,19652,33250,1,1,27,4.69
268169,0x18a0c,False,388,19652,33250,1,1,28,4.7
268169,0x18a0c,False,388,19652,33250,1,1,29,4.7
268169,0x18a0c,False,388,19652,33250,1,1,30,4.68
268169,0x18a0c,False,388,19652,33250,1,1,31,4.65
268169,0x18a0c,False,388,19652,33250,1,1,32,4.64
268169,0x18a0c,False,388,19652,33250,1,1,33,4.63
268169,0x18a0c,False,388,19652,33250,1,1,34,4.63
268169,0x18a0c,False,388,19652,33250,1,1,35,4.63
268169,0x18a0c,False,388,19652,33250,1,1,36,4.62
268169,0x18a0c,False,388,19652,33250,1,1,37,4.61
268169,0x18a0c,False,388,19652,33250,1,1,38,4.58
268169,0x18a0c,False,388,19652,33250,1,1,39,4.55
268169,0x18a0c,False,388,19652,33250,1,1,40,4.5200000000000005
268169,0x18a0c,False,388,19652,33250,1,1,41,4.5
268169,0x18a0c,False,388,19652,33250,1,1,42,4.5
268169,0x18a0c,False,388,19652,33250,1,1,43,4.53
268169,0x18a0c,False,388,19652,33250,1,1,44,4.57
268169,0x18a0c,False,388,19652,33250,1,1,45,4.59
268169,0x18a0c,False,388,19652,33250,1,1,46,4.59
268169,0x18a0c,False,388,19652,33250,1,1,47,4.57
268169,0x18a0c,False,388,19652,33250,1,1,48,4.54
268169,0x18a0c,False,388,19652,33250,1,1,49,4.5
268169,0x18a0c,False,388,19652,33250,1,1,50,4.36
268169,0x18a0c,False,388,19652,33250,1,1,51,4.2700000000000005
268169,0x18a0c,False,388,19652,33250,1,1,52,4.19
268169,0x18a0c,False,388,19652,33250,1,1,53,4.12
268169,0x18a0c,False,388,19652,33250,1,1,54,4.1
268169,0x18a0c,False,388,19652,33250,1,1,55,4.11
268169,0x18a0c,False,388,19652,33250,1,1,56,4.16
268169,0x18a0c,False,388,19652,33250,1,1,57,4.23
268169,0x18a0c,False,388,19652,33250,1,1,58,4.38
268169,0x18a0c,False,388,19652,33250,1,1,59,4.49
268169,0x18a0c,False,388,19652,33250,1,1,60,4.41
268169,0x18a0c,False,388,19652,33250,1,1,61,4.36
268169,0x18a0c,False,388,19652,33250,1,1,62,4.33
268169,0x18a0c,False,388,19652,33250,1,1,63,4.3
268264,0x18a16,False,388,33250,33548,1,1,0,5.08
268264,0x18a16,False,388,33250,33548,1,1,1,5.08
268264,0x18a16,False,388,33250,33548,1,1,2,5.07
268264,0x18a16,False,388,33250,33548,1,1,3,5.05
268266,0x18a20,False,388,33548,33748,1,1,0,5.0200000000000005
268266,0x18a20,False,388,33548,33748,1,1,1,5.05
268266,0x18a20,False,388,33548,33748,1,1,2,5.08
268273,0x18a2a,False,388,33748,33948,1,1,0,5.01
268273,0x18a2a,False,388,33748,33948,1,1,1,5.0
268273,0x18a2a,False,388,33748,33948,1,1,2,5.0200000000000005
268374,0x18a34,False,388,33948,35346,1,1,0,5.34
268374,0x18a34,False,388,33948,35346,1,1,1,5.39
268374,0x18a34,False,388,33948,35346,1,1,2,5.44
268374,0x18a34,False,388,33948,35346,1,1,3,5.49
268374,0x18a34,False,388,33948,35346,1,1,4,5.5200000000000005
268374,0x18a34,False,388,33948,35346,1,1,5,5.55
268374,0x18a34,False,388,33948,35346,1,1,6,5.55
268374,0x18a34,False,388,33948,35346,1,1,7,5.5200000000000005
268374,0x18a34,False,388,33948,35346,1,1,8,5.47
268374,0x18a34,False,388,33948,35346,1,1,9,5.4
268374,0x18a34,False,388,33948,35346,1,1,10,5.3100000000000005
268374,0x18a34,False,388,33948,35346,1,1,11,5.21
268374,0x18a34,False,388,33948,35346,1,1,12,5.12
268374,0x18a34,False,388,33948,35346,1,1,13,5.05
268374,0x18a34,False,388,33948,35346,1,1,14,5.01
269866,0x18a4e,False,362,1190611,1206731,31,5,0,3.7600000000000002
269866,0x18a4e,False,362,1190611,1206731,31,5,1,3.74
269866,0x18a4e,False,362,1190611,1206731,31,5,2,3.74
269866,0x18a4e,False,362,1190611,1206731,31,5,3,3.74
269866,0x18a4e,False,362,1190611,1206731,31,5,4,3.75
269866,0x18a4e,False,362,1190611,1206731,31,5,5,3.7800000000000002
269866,0x18a4e,False,362,1190611,1206731,31,5,6,3.77
269866,0x18a4e,False,362,1190611,1206731,31,5,7,3.8200000000000003
269866,0x18a4e,False,362,1190611,1206731,31,5,8,3.8200000000000003
269866,0x18a4e,False,362,1190611,1206731,31,5,9,3.92
269866,0x18a4e,False,362,1190611,1206731,31,5,10,3.84
269866,0x18a4e,False,362,1190611,1206731,31,5,11,3.8200000000000003
269866,0x18a4e,False,362,1190611,1206731,31,5,12,3.79
269866,0x18a4e,False,362,1190611,1206731,31,5,13,3.79
269866,0x18a4e,False,362,1190611,1206731,31,5,0,3.67
269866,0x18a4e,False,362,1190611,1206731,31,5,1,3.65
269866,0x18a4e,False,362,1190611,1206731,31,5,2,3.65
269866,0x18a4e,False,362,1190611,1206731,31,5,3,3.65
269866,0x18a4e,False,362,1190611,1206731,31,5,4,3.64
269866,0x18a4e,False,362,1190611,1206731,31,5,5,3.64
269866,0x18a4e,False,362,1190611,1206731,31,5,6,3.63
269866,0x18a4e,False,362,1190611,1206731,31,5,7,3.54
269866,0x18a4e,False,362,1190611,1206731,31,5,8,3.58
269866,0x18a4e,False,362,1190611,1206731,31,5,9,3.48
269866,0x18a4e,False,362,1190611,1206731,31,5,10,3.66
269866,0x18a4e,False,362,1190611,1206731,31,5,11,3.68
269866,0x18a4e,False,362,1190611,1206731,31,5,12,3.63
269866,0x18a4e,False,362,1190611,1206731,31,5,13,3.5100000000000002
269866,0x18a4e,False,362,1190611,1206731,31,5,0,3.71
269866,0x18a4e,False,362,1190611,1206731,31,5,1,3.7
269866,0x18a4e,False,362,1190611,1206731,31,5,2,3.69
